============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  K(15.2 GeV) ==> Podk³adka+Tarcza(  23 um) ================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1432 19 .1519105E+11   2300014E-01  .1469E+02 -.9502E+01   .9999999  .0003089 -.0001091
T 1433 19 .1518887E+11   2300008E-01 -.2078E+02 -.5854E+00   .9999999 -.0003338  .0000184
T 1434 19 .1518939E+11   2300022E-01  .6112E+01  .3636E+01   .9999999  .0000095  .0000228
T 1435 19 .1519056E+11   2300018E-01 -.2525E+01 -.1226E+02   .9999999  .0000897 -.0001329
T 1436 19 .1519132E+11   2300016E-01 -.6451E+01  .7317E+01   .9999999 -.0002673  .0000240
T 1437 19 .1518939E+11   2300012E-01 -.5033E+01 -.1300E+02   .9999999 -.0000806 -.0002055
T 1438 19 .1518974E+11   2300023E-01 -.2345E+01 -.5421E+01   .9999999  .0000110  .0000969
T 1439 19 .1518941E+11   2300012E-01 -.3850E+01  .4467E+01   .9999999 -.0000287  .0000804
T 1440 19 .1518979E+11   2300010E-01  .8137E+01 -.1894E+01   .9999999 -.0000700 -.0001050
T 1441 19 .1519216E+11   2300013E-01 -.2764E+01 -.1254E+02   .9999999 -.0001078 -.0001244
T 1442 19 .1519042E+11   2300018E-01  .2153E+02 -.6991E+01   .9999999  .0002991 -.0002711
T 1443 19 .1519015E+11   2300017E-01  .2224E+02  .2496E+01   .9999998  .0004738  .0004172
T 1444 19 .1518972E+11   2300017E-01 -.2853E+02 -.1956E+02   .9999999 -.0002253 -.0001443
T 1445 19 .1519093E+11   2300020E-01 -.8203E+01  .7865E+01   .9999999 -.0001253  .0002278
T 1446 19 .1519000E+11   2300017E-01  .7439E+01 -.9541E-01   .9999999  .0001534 -.0000571
T 1447 19 .1518849E+11   2300018E-01  .2133E+02  .1008E+02   .9999999  .0002191  .0001163
T 1448 19 .1519047E+11   2300019E-01  .1068E+01  .1844E+01   .9999999 -.0000755 -.0000245
T 1449 19 .1519046E+11   2300023E-01 -.9525E+01 -.4229E+01   .9999999 -.0001141 -.0001098
T 1450 19 .1518979E+11   2300004E-01  .5238E+01 -.1733E+02   .9999999  .0000442 -.0004005
T 1451 19 .1519032E+11   2300007E-01  .2981E+02 -.7391E+01   .9999999  .0001576 -.0000184
T 1452 19 .1518993E+11   2300021E-01 -.3320E+01  .4542E+01   .9999999 -.0000611  .0001431
T 1453 19 .1518793E+11   2300018E-01 -.1006E+03 -.6858E+02   .9999996 -.0006818 -.0006373
T 1454 19 .1519043E+11   2300022E-01  .2718E+02 -.2708E+01   .9999999  .0002808  .0000374
T 1455 19 .1518961E+11   2300010E-01  .5263E+01 -.2960E+02   .9999999 -.0000569 -.0005253
T 1456 19 .1519038E+11   2300000E-01  .2364E+01  .7330E-02   .9999999 -.0000442 -.0000633
T 1457 19 .1518952E+11   2300005E-01  .2207E+02  .4023E+01   .9999999  .0001610  .0001299
T 1458 19 .1518775E+11   2300010E-01 -.6771E+01  .1582E+02   .9999999 -.0001925  .0002291
T 1459 19 .1519001E+11   2300003E-01 -.2036E+00 -.3422E+01   .9999999  .0000283 -.0001201
T 1460 19 .1518993E+11   2300017E-01  .1323E+02 -.2055E+02   .9999999  .0001552 -.0002679
T 1461 19 .1519117E+11   2300013E-01  .1465E+01 -.8562E+01   .9999999  .0000119 -.0001136
T 1462 19 .1519022E+11   2300006E-01  .1294E+02 -.2635E+01   .9999999  .0001112 -.0001385
T 1463 19 .1519071E+11   2300002E-01 -.1026E+02 -.2158E+02   .9999999 -.0000774 -.0002975
T 1464 19 .1518982E+11   2300003E-01 -.2785E+02  .3725E+02   .9999999 -.0001931  .0003302
T 1465 19 .1518983E+11   2300011E-01  .6355E+01 -.1425E+02   .9999999  .0001157 -.0001857
T 1466 19 .1519069E+11   2300023E-01  .4625E+01 -.1271E+02   .9999999  .0001220 -.0002224
T 1467 19 .1518950E+11   2300002E-01 -.3933E+01  .4353E+01   .9999999 -.0000234 -.0000485
T 1468 19 .1519000E+11   2300010E-01  .1620E+02  .6793E+01   .9999999  .0002191  .0000897
T 1469 19 .1518753E+11   2300011E-01  .5932E+00  .3904E+01   .9999999 -.0000219 -.0000344
T 1470 19 .1519053E+11   2300017E-01 -.1553E+01 -.2446E+01   .9999999  .0000886  .0000319
T 1471 19 .1518978E+11   2300006E-01 -.3957E+01 -.6418E+01   .9999999 -.0000685 -.0000547
T 1472 19 .1518937E+11   2300018E-01  .1108E+02  .1419E+02   .9999999  .0001367  .0001580
T 1473 19 .1519006E+11   2300022E-01  .5596E+01  .9436E+00   .9999999 -.0000436  .0000006
T 1474 19 .1518962E+11   2300016E-01  .1135E+02 -.2470E+01   .9999999  .0001005 -.0002517
T 1475 19 .1518976E+11   2300015E-01  .2630E+01  .1838E+02   .9999999  .0000356  .0002655
T 1476 19 .1518940E+11   2300021E-01  .2281E+01 -.3908E+01   .9999999  .0001042 -.0000837
T 1477 19 .1519083E+11   2300021E-01 -.8349E+01  .1077E+02   .9999999 -.0000268  .0000953
T 1478 19 .1518987E+11   2300016E-01  .1750E+02  .9743E+01   .9999999  .0001441  .0000009
T 1479 19 .1518904E+11   2300023E-01 -.1629E+01 -.1220E+02   .9999999  .0000517 -.0001318
T 1480 19 .1518909E+11   2300022E-01 -.1749E+02 -.8589E+01   .9999999 -.0001569 -.0000125
T 1481 19 .1519014E+11   2300011E-01  .1125E+01 -.1973E+01   .9999999  .0000653  .0000644
T 1482 19 .1518941E+11   2300022E-01  .5749E+01  .5314E+01   .9999999  .0000675  .0002443
T 1483 19 .1519082E+11   2300015E-01  .4226E+01 -.1189E+02   .9999999  .0000062 -.0002142
T 1484 19 .1518994E+11   2300022E-01 -.4397E+01  .2092E+01   .9999999  .0001376 -.0000702
T 1485 19 .1518799E+11   2300018E-01 -.1652E+02 -.5273E+02   .9999996 -.0001508 -.0008841
T 1486 19 .1518878E+11   2300019E-01  .4461E+01  .3307E+02   .9999997  .0001362  .0007109
T 1487 19 .1518840E+11   2300021E-01  .1008E+02  .3864E+01   .9999999 -.0000133  .0001008
T 1488 19 .1519030E+11   2300003E-01  .8607E+01 -.3593E+01   .9999999 -.0000029 -.0000964
T 1489 19 .1518981E+11   2300012E-01  .2705E+01  .1570E+02   .9999999  .0001108  .0003161
T 1490 19 .1519079E+11   2300000E-01 -.2060E+02  .6145E+00   .9999999 -.0002142 -.0000809
T 1491 19 .1518876E+11   2300019E-01 -.4097E+01  .1678E+01   .9999999 -.0001373  .0001817
T 1492 19 .1519035E+11   2300019E-01  .1867E+00  .1388E+02   .9999999  .0000088  .0002840
T 1493 19 .1518997E+11   2300022E-01 -.7205E+01  .4470E+01   .9999999 -.0001731 -.0000043
T 1494 19 .1518981E+11   2300005E-01  .1009E+02 -.1535E+02   .9999999  .0001303 -.0001756
T 1495 19 .1518983E+11   2300015E-01 -.8335E+01  .2529E+02   .9999999 -.0000495  .0003523
T 1496 19 .1519117E+11   2300017E-01 -.3230E+02  .9053E+01   .9999999 -.0003405  .0000725
T 1497 19 .1519041E+11   2300020E-01  .1262E+02  .3874E+01   .9999999  .0002163  .0000912
T 1498 19 .1518992E+11   2300006E-01 -.4723E+01 -.7205E+01   .9999999  .0000427  .0000253
T 1499 19 .1518982E+11   2300003E-01  .1956E+02 -.3437E+01   .9999999  .0001213 -.0001069
T 1500 19 .1518954E+11   2300000E-01  .7462E+01 -.2017E+02   .9999999 -.0000193 -.0004187
T 1501 19 .1518957E+11   2300021E-01  .1126E+02 -.1577E+02   .9999999  .0002319 -.0002963
T 1502 19 .1518880E+11   2300011E-01  .2745E+01  .1781E+02   .9999999  .0000589  .0000516
T 1503 19 .1518918E+11   2300013E-01  .6637E+01 -.1153E+02   .9999999  .0001116 -.0000912
T 1504 19 .1518979E+11   2300014E-01 -.1556E+01 -.1122E+02   .9999999  .0000256 -.0001298
T 1505 19 .1518890E+11   2300005E-01 -.1507E+01  .2085E+02   .9999999 -.0001001  .0002837
T 1506 19 .1519028E+11   2300018E-01 -.4613E+01 -.7266E+01   .9999999 -.0001330 -.0001019
T 1507 19 .1518923E+11   2300015E-01 -.3349E+01  .2764E+02   .9999999 -.0000728  .0002532
T 1508 19 .1519021E+11   2300010E-01 -.2500E+01  .7558E+01   .9999999  .0000049  .0000480
T 1509 19 .1519074E+11   2300012E-01 -.8666E+01  .2610E+02   .9999999  .0000384  .0002301
T 1510 19 .1519044E+11   2300015E-01  .1004E+02  .1260E+02   .9999999  .0001314  .0001958
T 1511 19 .1519046E+11   2300020E-01  .1090E+02 -.1459E+02   .9999999  .0001183 -.0002165
T 1512 19 .1518833E+11   2300004E-01 -.3996E+02  .3333E+02   .9999998 -.0005013  .0003522
T 1513 19 .1518822E+11   2300014E-01  .1791E+01 -.2982E+01   .9999999 -.0000832  .0000451
T 1514 19 .1519039E+11   2300018E-01 -.9900E+01 -.7900E+01   .9999999 -.0001256  .0000023
T 1515 19 .1518939E+11   2300015E-01  .6366E+01 -.2009E+02   .9999999  .0001626 -.0001985
T 1516 19 .1518981E+11   2300016E-01  .2931E+01 -.6003E+01   .9999999  .0000611 -.0001404
T 1517 19 .1518927E+11   2300019E-01  .1666E+02 -.5313E+01   .9999999  .0002781 -.0000412
T 1518 19 .1519062E+11   2300023E-01  .9955E+01 -.4326E+01   .9999999  .0001611 -.0001080
T 1519 19 .1519038E+11   2300020E-01  .1685E+02 -.1306E+01   .9999999  .0002964 -.0000472
T 1520 19 .1518893E+11   2300017E-01  .2865E+01  .6717E+01   .9999999 -.0001243  .0000266
T 1521 19 .1519048E+11   2300020E-01 -.1643E+02  .9928E+01   .9999999 -.0003201  .0001658
T 1522 19 .1519058E+11   2300019E-01 -.3442E+02 -.6251E+01   .9999999 -.0003191 -.0001596
T 1523 19 .1518880E+11   2300018E-01  .2667E+02  .6401E+01   .9999999  .0002020 -.0000715
T 1524 19 .1518893E+11   2300007E-01  .2631E+02  .1524E+02   .9999999  .0001899  .0002317
T 1525 19 .1518977E+11   2300008E-01  .5455E+02  .3266E+02   .9999998  .0004691  .0004138
T 1526 19 .1518987E+11   2300004E-01 -.2772E+01  .2058E+01   .9999999  .0000701 -.0001039
T 1527 19 .1518975E+11   2300010E-01 -.3708E+01 -.6072E+01   .9999999 -.0001643  .0000027
T 1528 19 .1518769E+11   2300014E-01 -.2644E+02  .2336E+02   .9999999 -.0001855  .0001771
T 1529 19 .1518860E+11   2300011E-01  .1174E+02  .4229E+01   .9999999  .0002068  .0001025
T 1530 19 .1519145E+11   2300017E-01  .2526E+02  .8899E+01   .9999999  .0003529  .0001786
T 1531 19 .1519071E+11   2300005E-01 -.7227E+01 -.1003E+02   .9999999 -.0001264  .0000245
T 1532 19 .1519047E+11   2300019E-01 -.4685E+01 -.2463E+01   .9999999 -.0000356 -.0001385
T 1533 19 .1518757E+11   2300017E-01 -.7602E+01 -.2078E+01   .9999999 -.0001841 -.0000472
T 1534 19 .1519064E+11   2300014E-01  .5898E+01  .8689E+01   .9999999  .0001341  .0002305
T 1535 19 .1519052E+11   2300017E-01  .1436E+02 -.1045E+02   .9999999  .0000968 -.0002156
T 1536 19 .1518962E+11   2300002E-01 -.3309E+01 -.2127E+02   .9999999 -.0000749 -.0001784
T 1537 19 .1518998E+11   2300018E-01 -.2020E+02  .1355E+02   .9999999 -.0002122  .0003434
T 1538 19 .1518969E+11   2300015E-01  .8590E+01 -.5238E+01   .9999999  .0000771  .0000191
T 1539 19 .1518964E+11   2300007E-01  .1414E+02 -.1173E+02   .9999999  .0000459 -.0000796
T 1540 19 .1518968E+11   2300001E-01  .8393E+01  .1546E+02   .9999999 -.0000696  .0004129
T 1541 19 .1519158E+11   2300016E-01 -.1983E+02  .5030E+01   .9999999 -.0001881  .0001595
T 1542 19 .1518929E+11   2300007E-01  .2028E+02 -.5215E+01   .9999999  .0001918  .0000320
T 1543 19 .1518890E+11   2300017E-01  .5522E+00  .8243E+01   .9999999  .0001178  .0000470
T 1544 19 .1518978E+11   2300000E-01 -.5063E+00 -.1230E+02   .9999999  .0000667 -.0001319
T 1545 19 .1518977E+11   2300004E-01 -.6780E+01  .1110E+02   .9999999 -.0000032  .0001232
T 1546 19 .1519033E+11   2300018E-01 -.1319E+02  .4271E+01   .9999999 -.0000139  .0000574
T 1547 19 .1518999E+11   2300010E-01  .1031E+01 -.1986E+02   .9999999 -.0000620 -.0001560
T 1548 19 .1519102E+11   2300018E-01 -.1761E+01  .3381E+01   .9999999 -.0000613  .0000850
T 1549 19 .1518953E+11   2300009E-01 -.1180E+02 -.5057E+01   .9999999 -.0001794 -.0000332
T 1550 19 .1518956E+11   2300020E-01 -.4076E+01  .1081E+01   .9999999 -.0001606 -.0000519
T 1551 19 .1518917E+11   2300016E-01 -.1153E+01 -.3297E+01   .9999999  .0000243 -.0000216
T 1552 19 .1518898E+11   2300020E-01 -.4094E+01 -.3774E+01   .9999999 -.0000332 -.0000710
T 1553 19 .1518956E+11   2300001E-01 -.5352E+01  .6373E+01   .9999999 -.0000210  .0000360
T 1554 19 .1519164E+11   2300004E-01 -.2545E+01 -.3476E+01   .9999999 -.0000228 -.0001338
T 1555 19 .1519118E+11   2300020E-01  .3111E+01  .1306E+00   .9999999  .0000116  .0001064
T 1556 19 .1518996E+11   2300009E-01  .1863E+02 -.5887E+02   .9999997  .0002386 -.0007298
T 1557 19 .1518970E+11   2300013E-01  .5548E+01  .1474E+02   .9999999 -.0000317  .0001088
T 1558 19 .1519065E+11   2300006E-01  .8316E+01  .1320E+02   .9999999 -.0000298  .0003932
T 1559 19 .1519086E+11   2300017E-01 -.1151E+02 -.2455E+01   .9999999 -.0002163 -.0000649
T 1560 19 .1518959E+11   2300014E-01  .2641E+02  .1225E+02   .9999999  .0001635  .0001314
T 1561 19 .1519070E+11   2300015E-01 -.5119E+01 -.1135E+02   .9999999  .0001145 -.0003144
T 1562 19 .1519006E+11   2300012E-01 -.1401E+02  .2253E+02   .9999999 -.0000721  .0001673
T 1563 19 .1519138E+11   2300011E-01  .5726E+01  .3957E+01   .9999997  .0003927  .0006193
T 1564 19 .1518915E+11   2300014E-01  .9558E+01 -.1348E+01   .9999999  .0000612 -.0000132
T 1565 19 .1518971E+11   2300020E-01  .1876E+02  .1651E+01   .9999999  .0002555  .0000044
T 1566 19 .1518975E+11   2300000E-01  .1267E+02 -.1049E+01   .9999999  .0000303  .0000102
T 1567 19 .1519039E+11   2300017E-01 -.7919E+00 -.1427E+01   .9999999 -.0000243  .0001232
T 1568 19 .1518938E+11   2300023E-01 -.3050E+02  .1760E+02   .9999999 -.0004775  .0001655
T 1569 19 .1518867E+11   2300021E-01 -.6276E+01  .3031E+01   .9999999 -.0000271  .0003829
T 1570 19 .1518869E+11   2300019E-01  .1179E+02  .9639E+01   .9999999  .0001331 -.0001127
T 1571 19 .1518969E+11   2300009E-01 -.4094E+01  .8401E+01   .9999999 -.0000047  .0000455
T 1572 19 .1518913E+11   2300011E-01 -.3824E+02 -.2041E+02   .9999998 -.0005349 -.0001371
T 1573 19 .1518840E+11   2300017E-01  .3326E+01 -.1843E+01   .9999999  .0000541 -.0000080
T 1574 19 .1519002E+11   2300021E-01  .1112E+02 -.2963E+02   .9999999  .0002560 -.0002305
T 1575 19 .1518964E+11   2300017E-01  .4071E+01 -.1092E+02   .9999999  .0000628 -.0000635
T 1576 19 .1519177E+11   2300000E-01  .7377E+01  .1355E+02   .9999999  .0000754  .0000478
T 1577 19 .1519020E+11   2300014E-01 -.1647E+02  .3536E+02   .9999996 -.0003228  .0007905
T 1578 19 .1519046E+11   2300015E-01 -.5356E+01 -.8523E+01   .9999999  .0000431 -.0000943
T 1579 19 .1519077E+11   2300018E-01  .3692E+01  .1273E+02   .9999999  .0000955  .0001277
T 1580 19 .1518985E+11   2300013E-01 -.5200E+01 -.1096E+02   .9999999  .0000461 -.0002473
T 1581 19 .1519183E+11   2300016E-01  .2888E+02 -.2945E+02   .9999999  .0001743 -.0003975
T 1582 19 .1519156E+11   2300021E-01 -.1200E+02  .2185E+02   .9999999 -.0001217  .0002323
T 1583 19 .1519125E+11   2300007E-01  .2366E+02 -.3651E+00   .9999999  .0003048  .0000382
T 1584 19 .1519014E+11   2300008E-01  .5921E+01  .4934E+01   .9999999  .0001501  .0000411
T 1585 19 .1518902E+11   2300015E-01  .6996E+01 -.9806E+00   .9999999  .0001265 -.0000561
T 1586 19 .1518984E+11   2300021E-01  .1402E+02 -.2491E+02   .9999999  .0000617 -.0002092
T 1587 19 .1519074E+11   2300014E-01  .6199E+01 -.1316E+02   .9999999  .0001328 -.0001946
T 1588 19 .1519139E+11   2300022E-01  .9488E+01  .6455E+01   .9999999  .0001878  .0000489
T 1589 19 .1519114E+11   2300007E-01  .2127E+02  .4169E+02   .9999999  .0002414  .0004662
T 1590 19 .1519113E+11   2300018E-01 -.4991E+02 -.6819E+02   .9999995 -.0007237 -.0006912
T 1591 19 .1518947E+11   2300021E-01 -.3414E+01  .9420E+01   .9999999 -.0000807  .0002006
T 1592 19 .1518999E+11   2300001E-01 -.1529E+02  .4381E+02   .9999999 -.0000944  .0001786
T 1593 19 .1519077E+11   2300013E-01 -.3771E+01 -.1541E+01   .9999999 -.0001369 -.0000242
T 1594 19 .1519045E+11   2300018E-01 -.9900E+01 -.3475E-01   .9999999 -.0001553 -.0001447
T 1595 19 .1518917E+11   2300003E-01  .9837E+00  .5090E+01   .9999999 -.0000815  .0000102
T 1596 19 .1519060E+11   2300019E-01 -.8724E+01  .1073E+02   .9999999 -.0002671  .0001644
T 1597 19 .1518984E+11   2300001E-01  .2707E+01 -.5146E+00   .9999999  .0000300  .0000233
T 1598 19 .1518964E+11   2300019E-01  .1900E+02  .2913E+02   .9999998  .0003015  .0005977
T 1599 19 .1518900E+11   2300009E-01 -.3016E+01 -.2188E+00   .9999999 -.0000695  .0000015
T 1600 19 .1519054E+11   2300021E-01  .5001E+01 -.8431E+01   .9999999  .0001640 -.0000629
T 1601 19 .1518983E+11   2300023E-01  .3674E+00  .9313E+01   .9999999 -.0000956  .0001524
T 1602 19 .1518975E+11   2300004E-01  .3417E+00 -.2233E+02   .9999999  .0001115 -.0001891
T 1603 19 .1518890E+11   2300006E-01  .1068E+02 -.2803E+02   .9999999 -.0000093 -.0003136
T 1604 19 .1519049E+11   2300015E-01 -.4383E+01 -.5100E+00   .9999999 -.0001443 -.0000458
T 1605 19 .1518936E+11   2300017E-01  .2048E+02  .1479E+01   .9999998  .0004768  .0002861
T 1606 19 .1518890E+11   2300010E-01  .3699E+02  .7307E+01   .9999999  .0004726 -.0000355
T 1607 19 .1519073E+11   2300016E-01 -.7630E+01 -.2536E+01   .9999999 -.0001588  .0000489
T 1608 19 .1518967E+11   2300009E-01  .7567E+01 -.9552E+00   .9999999  .0001046 -.0000473
T 1609 19 .1518865E+11   2300020E-01  .7542E+01 -.2918E+02   .9999999  .0001244 -.0003274
T 1610 19 .1518968E+11   2300002E-01 -.5686E+01 -.4696E+01   .9999999 -.0000479 -.0000470
T 1611 19 .1519091E+11   2300011E-01  .1784E+01 -.6110E+01   .9999999  .0001084 -.0002409
T 1612 19 .1519011E+11   2300006E-01  .9738E+01  .7742E-01   .9999999  .0001484  .0000652
T 1613 19 .1518819E+11   2300020E-01 -.1951E+02  .1691E+02   .9999999 -.0003202  .0001848
T 1614 19 .1518953E+11   2300014E-01  .1331E+02 -.4220E+01   .9999999  .0000576  .0000832
T 1615 19 .1519044E+11   2300017E-01 -.1149E+02  .6207E+01   .9999999 -.0002617  .0001679
T 1616 19 .1518981E+11   2300015E-01  .1949E+02 -.2447E+02   .9999999 -.0000334 -.0000026
T 1617 19 .1518997E+11   2300007E-01  .6441E+00  .3964E+01   .9999999  .0000876 -.0001059
T 1618 19 .1518902E+11   2300011E-01  .7825E+01 -.2204E+02   .9999999  .0000337 -.0003372
T 1619 19 .1519051E+11   2300014E-01 -.1706E+00  .4578E+01   .9999999 -.0000712  .0001111
T 1620 19 .1519133E+11   2300015E-01 -.1878E+02  .8026E+01   .9999997 -.0007003  .0001492
T 1621 19 .1519071E+11   2300022E-01 -.3181E+02  .1594E+02   .9999999 -.0004298  .0002915
T 1622 19 .1519041E+11   2300001E-01 -.5807E+01  .2959E+01   .9999999 -.0001110  .0000945
T 1623 19 .1518987E+11   2300021E-01  .3125E+02  .1112E+02   .9999999  .0004836  .0000700
T 1624 19 .1518925E+11   2300012E-01  .3008E+01  .5326E+01   .9999999  .0000160  .0001771
T 1625 19 .1519069E+11   2300023E-01  .3731E+01  .4852E+01   .9999999  .0000930  .0001723
T 1626 19 .1518955E+11   2300005E-01  .7209E+01 -.7291E+01   .9999999  .0001312 -.0001139
T 1627 19 .1519039E+11   2300007E-01  .2390E+02 -.2968E+02   .9999998  .0004974 -.0004320
T 1628 19 .1518887E+11   2300004E-01 -.1909E+02  .1231E+02   .9999999 -.0001618  .0002288
T 1629 19 .1519057E+11   2300014E-01 -.1152E+02 -.2476E+02   .9999998 -.0001935 -.0005453
T 1630 19 .1518929E+11   2300011E-01  .5779E+01 -.4583E+01   .9999999  .0000805 -.0000269
T 1631 19 .1518762E+11   2300019E-01  .5146E+01 -.1440E+01   .9999999 -.0001041  .0000019
T 1632 19 .1519014E+11   2300020E-01 -.2701E+01  .1284E+01   .9999999 -.0000633  .0001066
T 1633 19 .1519000E+11   2300001E-01 -.7913E+01 -.5541E+01   .9999999 -.0000964  .0000656
T 1634 19 .1519027E+11   2300021E-01 -.2995E+01 -.2013E+01   .9999999  .0001129 -.0000675
T 1635 19 .1519082E+11   2300020E-01  .4608E+00  .4283E+01   .9999999 -.0000045  .0000163
T 1636 19 .1518948E+11   2300014E-01 -.1656E+02 -.5720E+02   .9999999 -.0000419 -.0005197
T 1637 19 .1519151E+11   2300003E-01  .1778E+01  .2197E+01   .9999999 -.0000549 -.0000253
T 1638 19 .1519067E+11   2300022E-01 -.3616E+01  .3923E+01   .9999999 -.0000399  .0000327
T 1639 19 .1518872E+11   2300020E-01 -.1784E+02  .4780E+01   .9999999 -.0002121  .0000088
T 1640 19 .1519033E+11   2300012E-01 -.1330E+02 -.1309E+02   .9999999 -.0001121 -.0000173
T 1641 19 .1519030E+11   2300019E-01 -.1603E+02  .2049E+01   .9999999 -.0001117  .0000156
T 1642 19 .1518992E+11   2300013E-01  .4191E+00 -.3348E+01   .9999999  .0001594  .0000849
T 1643 19 .1518941E+11   2300002E-01  .6946E+01 -.5310E+01   .9999999  .0001384 -.0000806
T 1644 19 .1519011E+11   2300015E-01 -.1213E+01 -.3547E+01   .9999999 -.0002599 -.0001054
T 1645 19 .1519030E+11   2300023E-01  .1578E+02 -.2851E+02   .9999999  .0001622 -.0003170
T 1646 19 .1519018E+11   2300005E-01  .2010E+01  .8537E+01   .9999999 -.0000216  .0001585
T 1647 19 .1519088E+11   2300019E-01  .1533E+01 -.5688E+01   .9999999 -.0000365 -.0001953
T 1648 19 .1519004E+11   2300017E-01  .1293E+02  .7512E+01   .9999999  .0002250  .0001000
T 1649 19 .1518804E+11   2300023E-01 -.1371E+02  .4779E+01   .9999999 -.0001461 -.0000696
T 1650 19 .1518951E+11   2300019E-01 -.9910E-01 -.4472E+01   .9999999  .0001212 -.0001859
T 1651 19 .1518969E+11   2300017E-01 -.1592E+01  .4698E+01   .9999999 -.0000846 -.0000999
T 1652 19 .1519105E+11   2300013E-01 -.1184E+01 -.9284E+01   .9999999  .0001194 -.0001159
T 1653 19 .1518906E+11   2300013E-01  .2257E+02  .5202E+01   .9999999  .0001294  .0000224
T 1654 19 .1518869E+11   2300016E-01 -.1248E+02  .6261E+01   .9999999 -.0001457  .0000227
T 1655 19 .1519174E+11   2300017E-01  .6639E+01 -.9486E+01   .9999999  .0000623 -.0000964
T 1656 19 .1518990E+11   2300008E-01 -.8215E+00  .9561E+01   .9999999 -.0000253  .0000048
T 1657 19 .1518881E+11   2300008E-01  .8469E+01  .3132E+01   .9999999  .0000728  .0000033
T 1658 19 .1518958E+11   2300012E-01 -.4680E+01 -.1724E+02   .9999999 -.0001819 -.0001658
T 1659 19 .1519067E+11   2300017E-01  .1107E+01 -.8112E+01   .9999999  .0000297 -.0001249
T 1660 19 .1519074E+11   2300003E-01 -.9352E+00 -.2660E+01   .9999999 -.0000136 -.0000424
T 1661 19 .1519014E+11   2300008E-01 -.4452E+02 -.2894E+02   .9999998 -.0004781 -.0002928
T 1662 19 .1519127E+11   2300009E-01 -.9977E+01  .7208E+01   .9999999 -.0003518  .0002617
T 1663 19 .1519141E+11   2300020E-01 -.2585E+02  .9430E+01   .9999999 -.0001906 -.0000914
T 1664 19 .1518919E+11   2300023E-01  .6257E+01 -.2605E+02   .9999999  .0000969 -.0001949
T 1665 19 .1518885E+11   2300008E-01 -.1089E+02 -.1183E+02   .9999999 -.0000687 -.0000557
T 1666 19 .1518991E+11   2300018E-01  .4943E+00  .9557E+01   .9999999  .0000149  .0001053
T 1667 19 .1519011E+11   2300020E-01 -.2269E+01 -.1626E+02   .9999999 -.0000550 -.0001517
T 1668 19 .1519131E+11   2300007E-01 -.2109E+02 -.2279E+02   .9999999 -.0000360 -.0000364
T 1669 19 .1519083E+11   2300011E-01  .5883E+01  .2618E+01   .9999999  .0000658  .0000688
T 1670 19 .1518992E+11   2300018E-01 -.1507E+02  .5959E+01   .9999999 -.0001958  .0000554
T 1671 19 .1519092E+11   2300004E-01  .7704E+01 -.1117E+01   .9999999  .0001101  .0000298
T 1672 19 .1519061E+11   2300000E-01  .4192E+01 -.1284E+02   .9999999  .0000105 -.0002176
T 1673 19 .1519046E+11   2300011E-01 -.2337E+02 -.1209E+02   .9999999 -.0003953 -.0002680
T 1674 19 .1519021E+11   2300007E-01 -.6166E+01 -.1462E+02   .9999999 -.0000118 -.0001910
T 1675 19 .1519062E+11   2300000E-01  .1250E+01  .8087E+01   .9999999  .0000554  .0000827
T 1676 19 .1518948E+11   2300019E-01 -.5378E+01  .8291E+01   .9999999 -.0000270  .0001898
